640 427   
204 98 82  
199 97 75  
212 118 90 
194 112 75 
123 47 31  
121 45 22  
155 81 46  
156 85 39  
211 145 93 
229 170 114
159 104 50 
173 122 69 
243 209 171
255 219 175
241 182 138
91 16 0    
86 17 2    
212 165 157
255 237 222
240 222 200
255 231 204
227 171 144
170 111 77 
255 232 187
255 246 206
255 229 199
250 216 181
228 214 167
255 200 198
215 140 135
255 153 150
198 73 71  
137 36 26  
244 200 175
255 255 227
255 255 232
251 255 218
250 185 167
255 198 178
234 158 144
112 13 7   
184 66 64  
226 81 88  
177 106 86 
254 216 195
255 235 218
255 210 194
242 193 179
235 177 165
206 126 117
184 72 70  
208 73 77  
186 100 65 
147 124 72 
103 29 4   
255 136 142
255 210 206
236 199 193
255 193 187
232 197 165
255 198 185
245 183 172
247 183 174
244 177 169
248 172 172
227 141 144
252 157 165
242 140 153
255 124 141
209 72 88  
170 29 46  
165 28 44  
168 40 53  
173 45 58  
156 21 36  
187 44 64  
175 43 57  
172 39 56  
185 49 69  
195 56 79  
194 50 77  
196 47 77  
185 34 65  
162 9 40   
173 28 57  
177 32 63  
219 79 108 
192 57 87  
236 112 140
243 129 155
246 142 167
223 125 148
240 142 157
177 72 89  
124 8 29   
187 61 85  
246 118 143
206 82 106 
198 80 102 
202 91 110 
187 99 111 
210 107 124
240 116 140
244 111 140
212 92 117 
192 99 117 
216 159 165
255 227 225
255 212 215
255 215 217
254 212 213
246 205 203
249 201 201
255 200 202
255 194 200
255 187 195
228 182 184
242 192 193
238 182 183
237 175 176
241 172 175
239 164 171
252 175 185
228 148 161
223 152 166
227 156 170
232 160 174
235 161 178
238 161 179
242 163 184
247 168 189
253 171 193
244 170 187
244 171 188
245 177 192
246 182 196
249 187 200
252 190 203
254 192 205
255 192 206
255 187 205
243 174 192
231 162 180
232 163 181
243 174 192
247 178 196
239 170 188
229 160 178
223 149 164
218 144 159
216 142 157
217 143 158
217 146 160
215 147 160
214 151 162
215 155 165
218 158 168
224 164 174
230 173 182
232 176 185
229 176 184
228 177 184
230 181 187
233 184 190
232 183 189
231 182 188
228 181 187
227 180 186
227 180 186
228 183 188
230 185 190
231 186 191
234 194 195
251 211 212
241 201 202
252 212 212
224 184 182
255 226 217
150 113 97 
80 43 25   
110 70 44  
111 71 45  
113 73 47  
115 74 46  
115 74 46  
115 74 44  
117 73 44  
118 74 45  
119 76 42  
119 76 42  
120 77 43  
120 77 43  
120 77 43  
120 77 43  
121 78 44  
121 78 44  
121 76 43  
121 76 43  
121 76 43  
121 76 43  
121 76 43  
121 76 43  
121 76 43  
121 76 43  
117 77 42  
117 77 42  
119 76 42  
118 75 41  
119 74 41  
119 74 41  
120 74 41  
120 74 41  
119 74 41  
119 74 41  
119 74 41  
119 74 41  
119 74 41  
119 74 41  
119 74 41  
119 74 41  
118 73 40  
118 73 40  
118 73 40  
118 73 40  
118 73 40  
118 73 40  
118 73 40  
118 73 40  
117 73 38  
117 73 38  
117 73 38  
117 73 38  
117 73 38  
117 73 38  
117 73 38  
117 73 38  
119 73 39  
119 73 39  
119 73 39  
119 73 39  
119 73 39  
119 73 39  
119 73 39  
119 73 39  
122 73 40  
122 73 40  
122 73 40  
122 73 40  
122 73 40  
122 73 40  
122 73 40  
122 73 40  
122 74 38  
122 74 38  
122 74 38  
122 74 38  
122 74 38  
122 74 38  
122 74 38  
122 74 38  
123 75 39  
123 75 39  
123 75 39  
123 75 39  
123 75 39  
123 75 39  
123 75 39  
123 75 39  
123 75 39  
123 75 39  
123 75 39  
123 75 39  
123 75 39  
123 75 39  
123 75 39  
123 75 39  
123 75 39  
123 75 39  
123 75 39  
123 75 39  
123 75 39  
124 76 40  
124 76 40  
124 76 40  
123 75 39  
123 75 39  
124 76 40  
124 76 40  
124 76 40  
124 76 40  
125 77 41  
125 77 41  
122 76 42  
122 76 42  
122 76 42  
123 77 43  
123 77 43  
123 77 43  
123 77 43  
123 77 43  
123 77 43  
123 77 43  
123 77 43  
123 77 43  
123 77 43  
123 77 43  
123 77 43  
123 77 43  
122 77 44  
122 77 44  
122 77 44  
122 77 44  
122 77 44  
122 77 44  
122 77 44  
122 77 44  
124 78 44  
124 78 44  
124 78 44  
124 78 44  
124 78 44  
124 78 44  
124 78 44  
124 78 44  
123 78 45  
123 78 45  
123 78 45  
123 78 45  
123 78 45  
123 78 45  
123 78 45  
123 78 45  
80 90 30   
81 91 31   
82 92 32   
82 92 31   
82 92 31   
82 92 29   
83 93 30   
84 94 31   
85 95 32   
85 95 32   
86 96 33   
86 96 33   
87 97 34   
87 97 34   
88 98 35   
88 98 35   
86 101 34  
86 101 34  
86 101 34  
86 101 34  
86 101 34  
87 102 35  
87 102 35  
87 102 35  
90 103 33  
90 103 33  
91 104 34  
91 104 34  
91 104 34  
91 104 34  
92 105 35  
92 105 35  
93 106 36  
93 106 36  
94 107 37  
94 107 37  
95 108 38  
96 109 39  
97 110 40  
97 110 40  
98 109 40  
98 109 40  
98 109 40  
98 109 40  
98 109 40  
98 109 40  
98 109 40  
98 109 40  
98 109 40  
98 109 40  
98 109 40  
98 109 40  
98 109 40  
98 109 40  
98 109 40  
98 109 40  
99 108 41  
99 108 41  
99 108 41  
99 108 43  
99 108 43  
99 108 45  
99 108 45  
99 108 45  
100 109 46 
100 109 46 
100 109 46 
100 109 46 
100 109 46 
101 110 47 
101 110 47 
101 110 47 
101 109 49 
102 110 50 
104 112 52 
104 112 52 
103 111 51 
103 111 51 
104 112 52 
106 114 54 
106 114 55 
106 114 55 
106 114 55 
109 114 56 
109 114 56 
111 114 57 
111 114 57 
111 114 57 
109 112 55 
109 112 55 
111 112 55 
112 113 56 
113 112 56 
113 112 56 
113 112 56 
114 111 56 
113 112 58 
113 112 58 
113 112 58 
114 111 58 
115 112 59 
117 111 59 
117 111 59 
117 111 59 
117 111 61 
117 111 61 
117 111 61 
118 110 61 
119 111 62 
121 111 62 
121 111 62 
121 111 62 
121 110 64 
121 110 64 
121 110 64 
121 110 64 
121 110 64 
121 110 64 
121 110 64 
121 110 64 
123 112 66 
122 109 64 
122 108 61 
122 105 59 
128 111 67 
118 103 62 
127 113 76 
103 90 56  
96 77 70   
192 171 166
255 240 238
255 231 233
243 211 212
254 220 218
255 223 215
244 207 198
255 215 221
255 214 222
255 212 221
254 211 220
255 209 220
255 209 220
255 209 222
255 208 222
255 204 220
255 203 219
254 201 217
252 199 217
251 198 216
249 196 216
249 196 216
248 195 215
248 195 213
249 196 214
250 197 215
252 197 216
251 196 215
253 196 215
251 194 213
250 193 212
255 200 221
253 198 219
250 195 216
250 195 216
251 196 217
253 198 219
254 199 220
254 199 220
251 198 218
251 198 218
252 197 218
252 197 218
252 197 218
254 196 218
254 196 218
254 196 218
246 189 206
249 187 208
249 186 207
250 182 205
249 179 205
246 176 202
244 174 202
241 172 200
244 161 187
234 156 180
227 153 176
229 161 184
239 180 200
251 198 218
255 210 229
255 215 233
255 207 230
255 206 228
255 205 227
255 201 224
251 198 218
247 192 213
243 188 207
241 186 205
255 187 216
255 188 217
255 189 218
255 190 221
255 189 221
255 189 224
255 188 223
255 187 223
251 189 212
244 176 201
244 171 198
254 184 210
255 198 222
255 195 219
255 182 210
255 171 203
255 175 206
255 176 206
255 179 208
255 182 211
255 184 211
255 181 210
255 178 207
255 173 204
255 178 211
254 192 217
240 113 158
153 56 89  
219 152 170
247 211 213
222 119 138
93 21 25   
189 125 115
91 28 21   
92 31 28   
105 44 41  
74 9 5     
95 20 27   
177 91 118 
255 173 214
247 140 170
242 137 167
236 131 161
231 124 154
230 116 149
229 108 143
227 97 135 
223 87 127 
221 76 119 
221 74 118 
220 70 115 
220 69 112 
220 69 112 
220 71 111 
220 74 113 
221 76 115 
218 72 109 
229 83 120 
221 77 113 
227 83 119 
240 94 131 
214 64 102 
197 42 82  
226 70 110 
218 72 111 
232 71 115 
197 76 107 
231 106 138
240 123 152
246 138 162
230 71 112 
221 62 103 
219 63 100 
219 63 100 
220 65 99  
221 67 101 
219 66 97  
214 63 94  
215 64 95  
220 70 99  
220 73 101 
208 71 97  
223 93 119 
224 94 120 
220 83 111 
222 82 108 
212 74 97  
205 74 92  
231 88 116 
225 82 110 
222 82 108 
226 90 112 
215 90 104 
223 112 119
216 120 121
236 146 145
236 119 128
200 123 117
218 129 125
243 135 133
233 150 136
249 174 155
216 112 99 
186 65 57  
204 89 71  
186 79 59  
209 110 89 
213 117 95 
211 111 88 
195 95 69  
182 92 58  
134 55 16  
70 0 0     
111 32 15  
168 93 61  
168 100 51 
211 149 92 
208 154 94 
171 122 64 
221 175 123
248 221 192
219 195 151
254 210 161
120 52 17  
104 41 26  
255 246 236
249 223 208
255 233 212
238 219 186
237 207 169
254 221 176
255 235 187
225 203 162
249 220 188
242 206 174
240 200 164
252 200 189
226 180 165
255 200 188
241 151 143
214 151 134
255 255 223
222 232 195
248 231 205
231 216 175
255 234 209
244 203 175
236 188 166
218 110 108
185 27 42  
173 50 52  
255 255 217
246 253 212
249 234 203
255 231 214
255 197 188
253 175 171
180 92 90  
187 89 88  
190 84 84  
162 83 53  
106 64 22  
132 44 24  
255 123 132
255 168 174
239 175 175
255 187 181
246 192 166
235 182 168
251 198 184
239 182 171
251 186 180
251 171 170
235 135 143
236 118 134
220 88 109 
204 94 103 
201 79 92  
173 38 53  
172 36 50  
161 29 42  
171 40 54  
163 30 47  
177 38 57  
173 45 58  
174 41 58  
193 54 77  
195 53 79  
176 33 61  
182 45 71  
193 65 88  
180 57 78  
243 130 148
192 76 95  
192 73 95  
229 110 132
226 110 133
225 116 139
214 112 134
224 127 147
184 73 92  
217 101 122
187 65 88  
189 63 87  
210 84 108 
202 78 102 
234 116 138
214 98 119 
205 107 120
222 117 132
214 103 122
200 89 108 
224 130 146
255 203 211
255 232 230
237 214 208
255 189 198
250 185 191
242 181 186
237 181 184
237 183 183
240 184 185
243 185 184
242 184 183
243 182 190
229 164 172
255 189 196
234 155 161
220 137 145
237 154 164
232 150 164
230 149 164
233 159 174
235 161 176
239 162 180
240 163 181
240 163 183
241 162 183
242 163 184
243 164 186
237 166 184
238 167 185
239 172 189
242 178 194
247 183 199
251 184 201
254 183 201
254 181 200
249 176 195
242 169 188
235 162 181
237 164 183
241 168 187
239 166 185
229 156 175
218 145 164
217 145 159
214 142 156
213 142 156
216 145 159
216 148 161
215 149 161
216 153 164
220 157 168
221 161 171
225 165 175
228 171 180
229 173 182
228 175 183
230 177 185
232 181 188
235 184 191
231 182 188
230 181 187
227 180 186
228 181 187
231 184 190
233 188 193
237 192 197
240 195 200
249 209 210
250 210 211
242 202 203
234 194 194
255 234 227
204 166 153
86 49 30   
100 64 40  
108 68 42  
108 68 42  
109 69 43  
112 71 43  
113 72 44  
115 74 44  
119 75 46  
119 75 46  
119 76 42  
119 76 42  
120 77 43  
120 77 43  
120 77 43  
120 77 43  
121 78 44  
121 78 44  
121 76 43  
121 76 43  
121 76 43  
121 76 43  
121 76 43  
121 76 43  
121 76 43  
121 76 43  
117 77 42  
117 77 42  
118 75 41  
118 75 41  
119 74 41  
119 74 41  
119 73 40  
119 73 40  
118 73 40  
118 73 40  
118 73 40  
118 73 40  
118 73 40  
118 73 40  
118 73 40  
118 73 40  
118 73 40  
118 73 40  
118 73 40  
118 73 40  
118 73 40  
118 73 40  
118 73 40  
118 73 40  
117 73 38  
117 73 38  
117 73 38  
117 73 38  
117 73 38  
117 73 38  
117 73 38  
117 73 38  
119 73 39  
119 73 39  
119 73 39  
119 73 39  
119 73 39  
119 73 39  
119 73 39  
119 73 39  
122 73 40  
122 73 40  
122 73 40  
122 73 40  
122 73 40  
122 73 40  
122 73 40  
122 73 40  
122 74 38  
122 74 38  
122 74 38  
122 74 38  
122 74 38  
122 74 38  
122 74 38  
122 74 38  
123 75 39  
123 75 39  
123 75 39  
123 75 39  
123 75 39  
123 75 39  
123 75 39  
123 75 39  
123 75 39  
123 75 39  
123 75 39  
123 75 39  
123 75 39  
123 75 39  
123 75 39  
123 75 39  
123 75 39  
123 75 39  
123 75 39  
123 75 39  
123 75 39  
124 76 40  
124 76 40  
124 76 40  
123 75 39  
123 75 39  
124 76 40  
124 76 40  
124 76 40  
124 76 40  
125 77 41  
125 77 41  
122 76 42  
122 76 42  
122 76 42  
123 77 43  
123 77 43  
123 77 43  
123 77 43  
123 77 43  
123 77 43  
123 77 43  
123 77 43  
123 77 43  
123 77 43  
123 77 43  
123 77 43  
123 77 43  
122 77 44  
122 77 44  
122 77 44  
122 77 44  
122 77 44  
122 77 44  
122 77 44  
122 77 44  
124 78 44  
124 78 44  
124 78 44  
124 78 44  
124 78 44  
124 78 44  
124 78 44  
124 78 44  
123 78 45  
123 78 45  
123 78 45  
123 78 45  
123 78 45  
123 78 45  
123 78 45  
123 78 45  
80 90 30   
81 91 31   
82 92 32   
82 92 31   
81 91 30   
81 91 28   
82 92 29   
83 93 30   
85 95 32   
85 95 32   
85 95 32   
86 96 33   
86 96 33   
87 97 34   
87 97 34   
87 97 34   
85 100 35  
85 100 35  
85 100 35  
85 100 35  
85 100 35  
86 101 36  
86 101 36  
86 101 36  
90 103 34  
90 103 34  
90 103 34  
90 103 34  
90 103 34  
91 104 35  
91 104 35  
91 104 35  
92 105 35  
92 105 35  
93 106 36  
94 107 37  
94 107 37  
95 108 38  
96 109 39  
96 109 39  
97 108 39  
97 108 39  
97 108 39  
97 108 39  
97 108 39  
97 108 39  
97 108 39  
97 108 39  
97 108 39  
97 108 39  
97 108 39  
97 108 39  
97 108 39  
97 108 39  
97 108 39  
97 108 39  
98 107 40  
98 107 42  
98 107 42  
98 107 42  
98 107 44  
98 107 44  
98 106 46  
98 106 46  
99 108 45  
99 108 45  
99 108 45  
100 109 46 
100 109 46 
100 109 46 
100 109 46 
100 109 46 
101 109 49 
102 110 50 
103 111 51 
103 111 51 
102 110 50 
103 111 51 
104 112 52 
105 113 53 
104 114 54 
105 113 54 
106 114 55 
106 114 55 
109 114 56 
109 114 56 
111 114 57 
111 114 57 
108 111 54 
108 111 54 
110 111 54 
111 112 55 
112 111 55 
112 111 55 
112 111 55 
114 111 56 
113 112 58 
113 112 58 
113 112 58 
114 111 58 
115 112 59 
117 111 59 
118 112 60 
118 112 60 
117 111 61 
117 111 61 
118 112 62 
119 111 62 
119 111 62 
122 112 63 
122 112 63 
122 112 63 
123 110 65 
123 110 65 
123 110 65 
123 110 65 
123 110 65 
123 110 65 
123 110 65 
123 110 65 
129 118 72 
115 103 55 
133 116 70 
116 98 50  
136 119 73 
129 115 70 
101 90 45  
137 128 85 
103 88 45  
98 81 51   
172 150 137
255 230 233
255 233 243
241 210 218
243 212 210
248 218 210
255 219 223
254 218 222
253 216 223
255 215 223
254 214 222
255 213 223
255 214 224
255 214 224
255 210 224
255 210 224
255 209 223
255 208 224
254 206 222
252 203 222
251 202 221
250 201 220
250 202 218
251 203 219
253 202 219
253 202 219
253 200 218
252 197 216
250 195 214
249 194 213
253 200 220
252 199 219
252 199 219
252 199 219
253 200 220
254 201 221
252 199 219
251 198 218
250 197 217
249 196 216
250 195 216
250 195 216
250 195 216
253 195 217
253 195 217
254 196 218
248 193 212
248 191 210
252 189 210
255 189 214
255 191 216
255 189 217
251 185 212
246 180 207
234 172 187
241 180 195
254 196 210
255 212 227
255 221 237
255 219 234
255 208 224
244 197 213
251 199 221
250 199 218
250 199 218
251 198 218
251 196 215
250 195 214
252 195 212
251 194 211
252 198 214
255 204 220
255 207 224
255 198 219
248 185 206
243 178 202
246 181 205
255 187 212
253 189 213
251 183 208
251 178 205
250 180 206
249 185 209
249 185 209
252 179 206
255 172 202
247 167 192
247 169 193
247 172 195
250 175 198
253 177 203
255 177 203
254 171 199
252 167 196
207 164 174
255 159 196
255 192 213
255 190 213
211 97 133 
228 114 147
245 188 197
220 86 119 
111 55 38  
104 49 42  
55 3 5     
43 0 0     
69 14 17   
43 0 0     
130 59 77  
255 179 207
242 141 173
243 144 175
237 140 171
229 134 164
226 125 157
225 117 151
223 104 142
218 93 133 
227 91 131 
225 85 124 
221 76 117 
217 68 110 
215 64 105 
217 66 107 
220 71 109 
222 76 113 
223 78 119 
221 76 117 
220 78 116 
231 90 125 
233 87 123 
207 57 92  
197 43 79  
219 60 98  
206 60 96  
223 62 103 
223 103 130
204 77 106 
238 120 146
236 128 151
232 76 116 
216 60 100 
219 65 99  
218 64 98  
219 65 99  
218 67 98  
214 63 94  
209 60 90  
210 61 90  
215 66 95  
233 84 113 
205 67 92  
231 101 127
228 98 124 
221 82 111 
218 73 102 
198 56 80  
229 93 113 
195 76 95  
209 91 107 
219 101 117
226 105 120
232 112 124
249 129 141
226 106 116
218 98 108 
232 95 115 
210 129 128
235 144 143
243 128 131
234 152 140
255 176 159
158 39 33  
159 34 28  
164 64 48  
150 59 41  
146 64 43  
134 52 31  
92 5 0     
140 54 31  
162 85 55  
126 58 21  
113 32 13  
176 99 71  
176 103 62 
165 98 45  
208 147 90 
184 131 79 
192 145 103
245 201 164
242 204 193
241 215 178
255 219 168
93 29 0    
228 175 157
255 244 229
228 210 188
249 203 177
239 196 164
220 202 154
255 245 192
251 204 162
248 205 171
247 229 193
255 230 196
255 217 191
235 200 170
230 186 161
224 169 149
219 171 149
213 182 154
255 237 203
252 203 173
255 192 169
255 214 179
252 177 154
245 138 132
251 162 154
243 152 149
209 105 106
254 212 190
252 255 223
251 242 203
244 217 188
255 214 197
252 192 182
246 183 176
253 193 185
255 202 193
179 111 102
110 17 12  
130 57 42  
157 63 55  
255 139 147
218 113 127
234 157 163
231 151 152
235 145 144
239 164 159
229 150 146
223 139 139
227 138 140
211 125 126
233 153 152
251 177 176
234 166 163
206 121 124
195 91 98  
162 36 47  
167 29 42  
164 26 39  
165 33 46  
183 50 67  
163 30 49  
174 44 56  
175 38 56  
173 29 54  
167 24 52  
174 46 71  
210 105 122
248 171 177
255 207 206
255 218 212
255 232 231
243 168 172
226 136 146
161 60 76  
231 124 144
255 157 180
219 111 134
229 103 125
178 55 76  
153 30 51  
223 101 122
225 103 124
195 76 96  
207 88 108 
203 84 104 
224 87 113 
187 71 90  
190 107 115
245 186 188
255 221 218
241 191 192
228 166 171
245 172 181
235 176 180
233 174 178
239 178 183
247 187 189
243 187 188
229 180 176
222 177 172
221 180 174
251 179 191
230 154 166
255 173 185
235 149 160
202 116 127
233 151 163
222 146 158
227 155 167
235 154 171
234 153 172
231 152 171
232 153 172
233 154 175
232 155 175
232 154 176
231 153 175
229 162 180
230 163 181
229 165 182
232 168 185
236 167 186
237 164 184
236 158 180
233 154 176
236 158 180
242 164 186
246 168 190
244 166 188
234 156 178
225 147 169
220 142 164
219 141 163
213 147 159
210 144 156
209 143 155
209 146 157
210 147 158
211 148 159
217 151 163
223 157 169
222 160 171
222 162 172
224 164 174
225 168 177
227 171 180
228 175 183
230 179 186
232 181 188
233 184 190
234 185 191
233 186 192
236 189 195
239 192 198
242 197 202
245 200 205
247 202 207
255 215 216
231 191 192
243 203 204
233 193 191
253 215 206
121 84 68  
85 49 27   
119 83 57  
110 70 44  
110 70 44  
109 69 43  
111 70 42  
113 72 44  
116 75 45  
119 75 46  
119 75 46  
119 76 42  
119 76 42  
120 77 43  
120 77 43  
120 77 43  
120 77 43  
121 78 44  
121 78 44  
120 75 42  
120 75 42  
120 75 42  
120 75 42  
120 75 42  
120 75 42  
120 75 42  
120 75 42  
116 76 41  
116 76 41  
118 75 41  
118 75 41  
119 74 41  
118 73 40  
119 73 40  
119 73 40  
118 73 40  
118 73 40  
118 73 40  
118 73 40  
118 73 40  
118 73 40  
118 73 40  
118 73 40  
118 73 40  
118 73 40  
118 73 40  
118 73 40  
118 73 40  
118 73 40  
118 73 40  
118 73 40  
116 73 38  
116 73 38  
116 73 38  
116 73 38  
116 73 38  
116 73 38  
116 73 38  
116 73 38  
119 73 39  
119 73 39  
119 73 39  
119 73 39  
119 73 39  
119 73 39  
119 73 39  
119 73 39  
122 73 40  
122 73 40  
122 73 40  
122 73 40  
122 73 40  
122 73 40  
122 73 40  
122 73 40  
122 74 38  
122 74 38  
122 74 38  
122 74 38  
122 74 38  
122 74 38  
122 74 38  
122 74 38  
123 75 39  
123 75 39  
123 75 39  
123 75 39  
123 75 39  
123 75 39  
123 75 39  
123 75 39  
123 75 39  
123 75 39  
123 75 39  
123 75 39  
123 75 39  
123 75 39  
123 75 39  
123 75 39  
123 75 39  
123 75 39  
123 75 39  
123 75 39  
123 75 39  
124 76 40  
124 76 40  
124 76 40  
123 75 39  
123 75 39  
124 76 40  
124 76 40  
124 76 40  
124 76 40  
125 77 41  
125 77 41  
122 76 42  
122 76 42  
122 76 42  
123 77 43  
123 77 43  
123 77 43  
123 77 43  
123 77 43  
123 77 43  
123 77 43  
123 77 43  
123 77 43  
123 77 43  
123 77 43  
123 77 43  
123 77 43  
122 77 44  
122 77 44  
122 77 44  
122 77 44  
122 77 44  
122 77 44  
122 77 44  
122 77 44  
124 78 44  
124 78 44  
124 78 44  
124 78 44  
124 78 44  
124 78 44  
124 78 44  
124 78 44  
123 78 45  
123 78 45  
123 78 45  
123 78 45  
123 78 45  
123 78 45  
123 78 45  
123 78 45  
80 90 30   
81 91 31   
82 92 32   
82 92 31   
81 91 30   
81 91 28   
82 92 29   
83 93 30   
84 94 33   
85 95 34   
85 95 34   
86 96 35   
86 96 35   
87 97 36   
87 97 36   
87 97 36   
84 99 34   
84 99 34   
84 99 34   
85 100 35  
85 100 35  
85 100 35  
85 100 35  
85 100 35  
89 102 33  
89 102 33  
90 103 34  
90 103 34  
90 103 34  
90 103 34  
90 103 34  
91 104 35  
92 105 35  
92 105 35  
92 105 35  
93 106 36  
94 107 37  
95 108 38  
95 108 38  
96 109 39  
97 108 39  
97 108 39  
97 108 39  
97 108 39  
97 108 39  
97 108 39  
97 108 39  
97 108 39  
97 108 39  
97 108 39  
97 108 39  
97 108 39  
97 108 39  
97 108 39  
97 108 39  
97 108 39  
98 107 42  
98 107 42  
98 107 42  
98 107 42  
98 107 44  
98 107 44  
98 106 46  
98 106 46  
99 107 47  
99 107 47  
99 107 47  
99 107 47  
100 108 48 
100 108 48 
100 108 48 
100 108 48 
100 108 48 
102 110 50 
103 111 51 
103 111 51 
102 110 50 
102 110 50 
104 112 52 
105 113 53 
104 114 54 
104 114 54 
105 113 54 
106 114 55 
109 114 56 
109 114 56 
109 114 56 
111 114 57 
108 111 54 
108 111 54 
110 111 54 
110 111 54 
111 110 54 
112 111 55 
112 111 55 
113 110 55 
113 112 58 
113 112 58 
113 112 58 
115 112 59 
115 112 59 
118 112 60 
118 112 60 
118 112 60 
117 111 61 
118 112 62 
118 112 62 
119 111 62 
120 112 63 
122 112 63 
123 113 64 
123 113 64 
124 111 66 
124 111 66 
124 111 66 
124 111 66 
124 111 66 
124 111 66 
124 111 66 
124 111 66 
115 104 58 
127 115 67 
135 118 72 
126 108 60 
119 101 53 
130 116 69 
132 121 75 
110 102 55 
124 114 42 
119 106 53 
92 72 47   
141 116 119
254 225 243
255 240 255
233 203 213
251 222 224
251 219 222
251 219 222
252 217 221
252 217 223
253 216 223
253 216 224
254 217 225
255 216 225
255 211 224
255 212 225
255 213 226
255 213 228
255 213 228
255 213 230
255 212 229
255 211 228
255 209 225
255 209 225
255 210 226
255 209 225
255 206 223
255 202 220
252 199 217
251 196 215
251 200 219
251 200 219
252 201 220
253 202 221
254 203 222
253 202 221
251 200 219
248 197 216
255 203 223
255 202 222
255 200 221
254 199 220
253 198 219
254 196 218
254 196 218
254 196 218
251 198 216
248 193 212
250 188 211
252 187 211
255 187 212
250 181 209
238 174 200
230 166 192
246 204 208
253 208 215
255 212 219
254 207 217
248 198 210
245 193 206
249 196 212
255 201 217
250 197 217
251 196 217
251 196 215
254 197 216
255 197 215
255 199 217
255 200 218
255 201 217
250 210 211
248 206 210
248 201 207
251 200 207
253 200 210
255 200 211
255 199 213
255 198 212
254 186 211
255 188 215
255 187 215
255 182 209
246 181 205
245 180 204
251 177 204
255 172 202
255 189 210
255 186 206
253 181 201
250 178 200
249 177 199
249 174 197
249 169 194
249 166 192
255 161 185
239 179 189
239 160 179
255 159 187
255 180 208
234 123 155
253 123 159
201 123 139
185 101 90 
183 99 99  
134 52 66  
174 93 110 
202 119 135
226 138 152
226 131 151
222 119 148
248 148 182
254 159 191
255 168 199
255 171 201
255 169 200
255 163 197
255 152 189
255 141 180
255 123 160
247 111 149
235 93 133 
222 75 117 
215 64 105 
212 61 102 
214 64 102 
216 67 105 
218 75 118 
211 69 109 
217 77 114 
222 81 116 
213 69 104 
214 64 99  
221 67 101 
220 62 95  
209 65 98  
221 62 100 
242 122 147
220 93 120 
195 77 101 
242 134 157
234 78 117 
213 57 96  
219 65 99  
218 64 98  
216 65 98  
216 65 96  
211 62 92  
206 57 86  
206 57 86  
209 62 90  
210 62 88  
226 88 113 
204 74 98  
222 89 116 
234 94 123 
218 71 100 
220 76 101 
210 71 92  
221 71 98  
220 76 101 
220 84 104 
207 80 97  
212 91 106 
220 104 115
213 97 108 
220 104 115
235 87 113 
215 130 133
221 129 130
239 124 129
255 178 167
150 64 51  
132 4 1    
200 68 64  
206 123 109
255 181 167
255 197 181
216 147 131
81 8 0     
130 57 38  
139 73 47  
86 30 0    
128 49 18  
180 102 63 
165 93 43  
177 111 53 
191 131 77 
175 122 80 
252 205 177
255 212 195
255 207 209
243 209 181
237 197 148
139 77 40  
255 209 189
255 250 231
226 217 188
251 204 174
225 175 142
255 197 162
255 204 161
255 223 175
234 211 169
247 210 181
249 205 176
254 220 185
248 221 174
245 163 139
255 150 143
231 152 139
218 164 140
255 221 191
228 170 132
236 194 144
255 175 151
229 191 154
231 160 140
252 165 156
253 126 137
161 23 38  
224 193 172
243 255 217
255 198 176
244 183 162
212 164 144
255 227 208
249 227 206
255 236 219
255 216 204
251 192 184
232 121 140
211 111 119
102 11 10  
159 55 62  
255 158 172
233 153 166
225 143 155
250 131 150
243 125 137
255 141 155
243 115 130
189 71 83  
249 160 162
255 237 224
248 248 220
240 255 230
255 216 213
250 160 162
147 26 35  
128 0 1    
183 41 55  
159 23 37  
168 37 53  
172 41 59  
176 41 55  
183 42 61  
177 30 58  
193 54 83  
245 131 154
255 194 201
252 218 209
240 232 213
230 228 203
243 228 209
255 223 212
255 215 215
231 144 153
165 60 77  
255 139 162
217 97 122 
201 67 92  
182 50 74  
202 76 98  
253 134 154
190 73 92  
199 82 101 
215 96 116 
206 84 105 
202 80 101 
244 139 154
255 188 194
249 189 191
226 175 174
228 169 173
238 165 174
240 156 169
227 166 171
224 154 162
230 150 161
241 151 163
240 146 160
233 141 152
238 151 160
251 168 176
236 162 175
233 155 168
227 143 156
247 159 171
206 120 131
236 159 169
242 175 184
232 171 179
238 153 174
236 153 173
236 153 173
239 157 179
245 166 187
251 173 195
252 177 198
253 178 199
251 187 204
249 186 203
247 184 201
247 183 200
247 178 197
244 169 190
240 158 181
234 150 174
227 148 170
227 148 170
228 149 171
230 151 173
231 152 174
228 149 171
223 144 166
218 139 161
208 147 155
203 142 150
200 139 147
200 139 147
200 139 147
203 140 149
211 145 155
218 152 162
221 159 170
219 157 168
218 158 168
219 162 171
222 166 175
225 172 180
227 176 183
228 177 184
232 183 189
234 185 191
235 188 194
238 191 197
241 194 200
242 197 202
243 198 203
244 199 204
236 195 199
240 200 201
242 202 203
253 213 211
144 106 97 
85 48 30   
110 74 50  
105 70 42  
116 76 50  
115 75 49  
113 73 47  
113 72 44  
114 73 45  
116 75 45  
118 74 45  
118 74 45  
119 76 42  
119 76 42  
120 77 43  
120 77 43  
120 77 43  
120 77 43  
121 78 44  
121 78 44  
120 75 42  
120 75 42  
120 75 42  
120 75 42  
120 75 42  
120 75 42  
120 75 42  
120 75 42  
116 76 41  
116 76 41  
118 75 41  
118 75 41  
118 73 40  
